Period,Org,Dst,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats,Remove,ASMs
2015,CUR,BRM,7I,0,134,150,47,300,40174,,6026100
2015,CUR,CCS,5R,0,115,172,54,128,14720,,2531840
2015,CUR,CCS,7I,0,62,172,58,548,34004,,5848688
2015,CUR,CCS,9V,0,85,172,54,237,20028,,3444816
2015,CUR,CCS,E4,0,115,172,40,32,3680,,632960
2015,CUR,CCS,ETR,0,115,172,40,14,1610,,276920
2015,CUR,CCS,RGR,0,50,172,60,139,6950,,1195400
2015,CUR,CCS,RUC,0,115,172,40,6,690,,118680
2015,CUR,CLT,7I,0,151,1757,265,52,7874,,13834618
2015,CUR,CLT,AA,0,128,1757,260,2,256,,449792
2015,CUR,DUS,AB,0,303,4945,566,60,18180,,89900100
2015,CUR,GEO,7I,0,78,828,126,126,9828,,8137584
2015,CUR,JBQ,N3,0,19,446,240,58,1102,,491492
2015,CUR,JFK,B6,0,150,1986,289,104,15600,,30981600
2015,CUR,KIN,7I,0,73,655,140,136,9874,,6467470
2015,CUR,LRM,7I,0,55,432,109,21,1152,,497664
2015,CUR,LSP,7I,0,50,86,38,289,14450,,1242700
2015,CUR,MAO,7I,0,78,1216,171,55,4290,,5216640
2015,CUR,MAR,7I,0,150,218,50,118,17726,,3864268
2015,CUR,MAR,9V,0,108,218,60,74,7992,,1742256
2015,CUR,MDE,7I,0,151,606,93,104,15748,,9543288
2015,CUR,MIA,7I,0,151,1194,195,365,55266,,65987604
2015,CUR,MIA,AA,0,150,1194,189,730,109500,,130743000
2015,CUR,PAP,7I,0,60,493,133,29,1750,,862750
2015,CUR,PBL,9V,0,108,132,35,7,756,,99792
2015,CUR,PBM,7I,0,151,1047,150,235,35566,,37237602
2015,CUR,PBM,PY,0,126,1047,150,4,504,,527688
2015,CUR,POS,7I,0,88,527,90,182,15996,,8429892
2015,CUR,POS,PY,0,126,527,90,199,25074,,13213998
2015,CUR,PTY,CM,0,100,740,132,209,20890,,15458600
2015,CUR,PZO,7I,0,152,500,88,16,2432,,1216000
2015,CUR,SDQ,5R,0,115,433,70,58,6670,,2888110
2015,CUR,SDQ,7I,0,114,433,93,172,19554,,8466882
2015,CUR,SDQ,7N,0,139,433,75,79,10950,,4741350
2015,CUR,SXM,7I,0,151,561,85,363,54888,,30792168
2015,CUR,VLN,7I,0,151,157,50,261,39444,,6192708
2015,CUR,VLN,9V,0,108,157,50,70,7560,,1186920
2015,CUR,YUL,AC,0,120,2315,320,15,1800,,4167000
2015,CUR,YYZ,AC,0,120,2265,318,52,6240,,14133600
2015,CUR,YYZ,WS,0,164,2265,322,27,4422,,10015830
2015,CUZ,AQP,AV,0,150,194,65,291,43590,,8456460
2015,CUZ,AQP,LA,0,136,194,61,442,60016,,11643104
2015,CUZ,JUL,LA,0,136,179,59,487,66136,,11838344
2015,CUZ,LIM,2I,0,81,363,80,1812,146720,,53259360
2015,CUZ,LIM,AV,0,132,363,85,1838,243264,,88304832
2015,CUZ,LIM,LA,0,145,363,88,6738,980362,,355871406
2015,CUZ,LIM,P9,0,122,363,70,2012,245464,,89103432
2015,CUZ,LIM,W4,0,120,363,80,102,12240,,4443120
2015,CUZ,LPB,P9,0,122,323,60,365,44530,,14383190
2015,CUZ,LPB,Z8,0,50,323,60,359,17950,,5797850
2015,CUZ,PEM,2I,0,85,193,45,365,31025,,5987825
2015,CUZ,PEM,AV,0,148,193,55,378,55920,,10792560
2015,CUZ,PEM,LA,0,136,193,56,427,58040,,11201720
2015,CUZ,PIO,P9,0,122,287,60,3,366,,105042
2015,CWB,AEP,AR,0,96,832,155,240,23040,,19169280
2015,CWB,BPS,AD,0,107,903,140,20,2132,,1925196
2015,CWB,BSB,G3,0,161,671,121,767,123136,,82624256
2015,CWB,BSB,JJ,0,165,671,110,854,141046,,94641866
2015,CWB,BSB,O6,0,161,671,113,356,57414,,38524794
2015,CWB,CAC,AD,0,70,272,86,907,63490,,17269280
2015,CWB,CFC,NHG,0,19,140,55,179,3401,,476140
2015,CWB,CGB,G3,0,157,815,140,2,314,,255910
2015,CWB,CGH,AD,0,118,205,70,1277,150686,,30890630
2015,CWB,CGH,G3,0,161,205,57,2923,471170,,96589850
2015,CWB,CGH,JJ,0,155,205,60,3070,476594,,97701770
2015,CWB,CGH,NHG,0,19,205,72,179,3401,,697205
2015,CWB,CGR,AD,0,118,493,92,255,30090,,14834370
2015,CWB,CGR,G3,0,170,493,90,2,340,,167620
2015,CWB,CNF,AD,0,115,524,96,616,71008,,37208192
2015,CWB,CNF,G3,0,159,524,91,625,99308,,52037392
2015,CWB,EZE,AR,0,96,850,155,22,2112,,1795200
2015,CWB,EZE,G3,0,165,850,130,202,33352,,28349200
2015,CWB,FBE,NHG,0,19,244,80,179,3401,,829844
2015,CWB,FLN,AD,0,70,153,65,27,1890,,289170
2015,CWB,FOR,G3,0,165,1659,230,26,4290,,7117110
2015,CWB,GIG,G3,0,162,418,86,1699,275310,,115079580
2015,CWB,GIG,JJ,0,167,418,86,957,159362,,66613316
2015,CWB,GRU,AD,0,116,223,76,1397,162434,,36222782
2015,CWB,GRU,G3,0,165,223,78,1770,292372,,65198956
2015,CWB,GRU,JJ,0,168,223,70,2327,389828,,86931644
2015,CWB,GRU,O6,0,160,223,66,392,62790,,14002170
2015,CWB,IGU,AD,0,110,331,80,632,69488,,23000528
2015,CWB,IGU,G3,0,166,331,75,1062,176432,,58398992
2015,CWB,IGU,JJ,0,167,331,71,571,95434,,31588654
2015,CWB,LDB,AD,0,83,194,68,963,80046,,15528924
2015,CWB,LDB,G3,0,160,194,49,598,95576,,18541744
2015,CWB,LDB,JJ,0,166,194,58,313,51852,,10059288
2015,CWB,MCZ,G3,0,170,1411,195,14,2380,,3358180
2015,CWB,MGF,AD,0,87,227,74,933,80838,,18350226
2015,CWB,MGF,G3,0,166,227,58,1019,169356,,38443812
2015,CWB,MVD,5Q,0,46,761,190,77,3542,,2695462
2015,CWB,PFB,AD,0,70,269,84,199,13930,,3747170
2015,CWB,POA,AA,0,225,331,93,1,225,,74475
2015,CWB,POA,AD,0,116,331,75,1431,165414,,54752034
2015,CWB,POA,G3,0,155,331,65,1043,161866,,53577646
2015,CWB,POA,JJ,0,167,331,65,807,134508,,44522148
2015,CWB,REC,AD,0,118,1523,203,23,2714,,4133422
2015,CWB,REC,G3,0,144,1523,215,4,576,,877248
2015,CWB,SDU,AD,0,108,419,83,1140,123492,,51743148
2015,CWB,SSA,AD,0,118,1121,180,2,236,,264556
2015,CWB,SSA,G3,0,160,1121,160,27,4330,,4853930
2015,CWB,SSA,JJ,0,171,1121,162,90,15426,,17292546
2015,CWB,VCP,AD,0,115,215,66,2806,322744,,69389960
2015,CWB,VCP,G3,0,167,215,79,361,60278,,12959770
2015,CXJ,CGH,G3,0,144,475,83,620,89280,,42408000
2015,CXJ,VCP,AD,0,114,495,86,313,35566,,17605170
2015,CYB,GCM,KX,0,32,100,39,1795,57965,,5796500
2015,CYB,HOG,KX,0,122,243,60,5,610,,148230
2015,CYB,LYB,KX,0,17,14,10,761,12937,,181118
2015,CYB,MIA,KX,0,122,422,85,6,732,,308904
2015,CYD,BCV,9N,0,12,24,10,365,4380,,105120
2015,CYD,BZE,9N,0,12,60,35,365,4380,,262800
2015,CYD,SPR,9N,0,12,93,80,365,4380,,407340
2015,CYD,TZA,9N,0,12,66,40,365,4380,,289080
2015,CYO,FCO,BV,0,210,5419,640,7,1470,,7965930
2015,CYO,GER,CU,0,61,81,30,8,488,,39528
2015,CYO,HAV,CU,0,60,110,40,15,906,,99660
2015,CYO,MXP,BV,0,210,5173,596,43,9030,,46712190
2015,CYO,MXP,NO,0,210,5173,610,13,2730,,14122290
2015,CYO,UPB,GTV,0,46,118,40,41,1886,,222548
2015,CYO,VRA,CU,0,18,99,40,239,4302,,425898
2015,CYO,YUL,AC,0,120,1706,229,15,1800,,3070800
2015,CYO,YUL,CU,0,155,1706,237,62,9618,,16408308
2015,CYO,YUL,TS,0,191,1706,225,66,12621,,21531426
2015,CYO,YUL,WG,0,189,1706,236,20,3780,,6448680
2015,CYO,YYZ,CU,0,141,1527,229,38,5350,,8169450
2015,CYO,YYZ,TS,0,207,1527,225,24,4963,,7578501
2015,CZE,CCS,V0,0,52,190,50,208,10832,,2058080
2015,CZS,RBR,G3,0,144,368,65,360,51840,,19077120
2015,CZU,BOG,9R,0,53,328,83,346,18334,,6013552
2015,DCF,SXM,WM,0,19,218,90,29,551,,120118
2015,DIQ,VCP,AD,0,70,243,82,127,8890,,2160270
2015,DOM,ANU,LI,0,52,115,41,606,31726,,3648490
2015,DOM,BGI,LI,0,64,209,62,468,29874,,6243666
2015,DOM,EIS,RSI,0,9,292,90,74,666,,194472
2015,DOM,EIS,YI,0,9,292,90,30,270,,78840
2015,DOM,NAC,LA,0,221,10428,870,1,221,,2304588
2015,DOM,PTP,3S,0,46,51,30,215,9890,,504390
2015,DOM,PTP,LI,0,52,51,29,182,9542,,486642
2015,DOM,PTP,WM,0,46,51,30,83,3818,,194718
2015,DOM,SJU,BB,0,34,369,105,368,12512,,4616928
2015,DOM,SJU,LI,0,72,369,105,258,18576,,6854544
2015,DOM,SJU,RSI,0,9,369,165,74,666,,245754
2015,DOM,SJU,YI,0,9,369,165,30,270,,99630
2015,DOM,STT,RSI,0,9,309,120,186,1674,,517266
2015,DOM,STT,YI,0,9,309,120,74,666,,205794
2015,DOM,SXM,3S,0,46,209,60,215,9890,,2067010
2015,DOM,SXM,LI,0,48,209,60,147,7026,,1468434
2015,DOM,SXM,RSI,0,9,209,90,186,1674,,349866
2015,DOM,SXM,WM,0,46,209,60,83,3791,,792319
2015,DOM,SXM,XV,0,19,209,60,6,114,,23826
2015,DOM,SXM,YI,0,9,209,90,74,666,,139194
2015,DOU,CAC,2Z,0,72,213,61,208,14976,,3189888
2015,DOU,GRU,2Z,0,72,544,135,186,13392,,7285248
2015,DOU,VCP,AD,0,70,499,126,733,51310,,25603690
2015,EIS,ANU,JY,0,30,201,65,3,90,,18090
2015,EIS,ANU,V6,0,19,201,64,90,1710,,343710
2015,EIS,ANU,YO,0,19,201,100,14,266,,53466
2015,EIS,DOM,RSI,0,9,292,135,75,675,,197100
2015,EIS,DOM,YI,0,9,292,135,30,270,,78840
2015,EIS,NEV,RSI,0,9,153,45,75,675,,103275
2015,EIS,NEV,YI,0,9,153,45,30,270,,41310
2015,EIS,NGD,V6,0,11,25,15,634,6788,,169700
2015,EIS,NGD,YO,0,8,25,15,96,768,,19200
2015,EIS,SDQ,V6,0,8,336,90,68,544,,182784
2015,EIS,SDQ,YO,0,8,336,90,14,112,,37632
2015,EIS,SJU,9K,0,9,96,45,3554,31986,,3070656
2015,EIS,SJU,BB,0,34,96,45,1151,39134,,3756864
2015,EIS,SJU,LI,0,72,96,40,170,12240,,1175040
2015,EIS,SJU,RSI,0,9,96,55,1044,9396,,902016
2015,EIS,SJU,YI,0,9,96,55,416,3744,,359424
2015,EIS,SKB,LI,0,72,142,50,170,12240,,1738080
2015,EIS,STT,9K,0,9,29,22,141,1269,,36801
2015,EIS,STT,RSI,0,9,29,15,522,4698,,136242
2015,EIS,STT,V6,0,11,29,15,317,3394,,98426
2015,EIS,STT,YI,0,9,29,15,208,1872,,54288
2015,EIS,STT,YO,0,8,29,15,48,384,,11136
2015,EIS,SXM,LI,0,64,97,40,818,52284,,5071548
2015,EIS,SXM,RSI,0,9,97,45,783,7047,,683559
2015,EIS,SXM,WM,0,20,97,52,497,9806,,951182
2015,EIS,SXM,XV,0,19,97,30,3,57,,5529
2015,EIS,SXM,YI,0,9,97,45,312,2808,,272376
2015,EIS,VIJ,V6,0,11,7,15,634,6788,,47516
2015,EIS,VIJ,YO,0,8,7,15,96,768,,5376
2015,EJA,BOG,AV,0,87,161,62,1321,114304,,18402944
2015,ELH,ATL,DL,0,76,730,140,4,304,,221920
2015,ELH,FLL,3M,0,34,219,79,588,19992,,4378248
2015,ELH,MCO,3M,0,34,349,105,27,918,,320382
2015,ELH,MIA,AA,0,50,225,58,286,14300,,3217500
2015,ELH,NAS,PL,0,19,56,20,1095,20805,,1165080
2015,ELH,NAS,UP,0,50,56,30,251,12515,,700840
2015,ELH,RSD,UP,0,50,51,15,10,500,,25500
2015,EOH,APO,9R,0,58,134,49,1499,86538,,11596092
2015,EOH,APO,LA,0,37,134,55,47,1739,,233026
2015,EOH,BGA,9R,0,46,175,63,373,17158,,3002650
2015,EOH,BOG,9R,0,54,144,62,1602,87036,,12533184
2015,EOH,BSC,9R,0,20,123,62,477,9760,,1200480
2015,EOH,IBE,LA,0,37,128,60,18,666,,85248
2015,EOH,MTB,9R,0,17,121,59,133,2261,,274652
2015,EOH,MTR,LA,0,37,180,60,91,3367,,606060
2015,EOH,NQU,9R,0,25,119,52,196,4956,,589764
2015,EOH,PEI,LA,0,37,98,45,102,3774,,369852
2015,EOH,UIB,9R,0,46,80,46,1408,65300,,5224000
2015,EQS,AEP,AR,0,98,894,134,282,27664,,24731616
2015,EQS,EZE,AR,0,96,876,132,4,384,,336384
2015,ERM,JCB,NHG,0,19,55,30,179,3401,,187055
2015,ERM,PFB,NHG,0,19,40,20,179,3401,,136040
2015,ERN,TFF,AD,0,48,419,105,45,2166,,907554
2015,ESM,CLO,EQ,0,104,285,63,156,16282,,4640370
2015,ESM,GYE,EQ,0,46,216,60,364,16860,,3641760
2015,ESM,UIO,EQ,0,119,109,40,523,62205,,6780345
2015,ETR,UIO,EQ,0,80,249,66,622,49956,,12439044
2015,EUX,SAB,WM,0,19,19,15,3,57,,1083
2015,EUX,SXM,WM,0,20,38,20,1417,27693,,1052334
2015,EYP,BGA,9R,0,46,135,52,28,1288,,173880
2015,EYP,BOG,AV,0,78,127,66,791,61872,,7857744
2015,EYP,BOG,LA,0,156,127,55,725,113064,,14359128
2015,EYP,BOG,VVC,0,150,127,64,38,5700,,723900
2015,EZE,AKL,NZ,0,304,6405,811,13,3952,,25312560
2015,EZE,AMS,KL,0,408,7117,797,196,79876,,568477492
2015,EZE,ASU,AR,0,127,664,115,368,46692,,31003488
2015,EZE,ASU,JJ,0,174,664,119,110,19140,,12708960
2015,EZE,ASU,PZ,0,156,664,116,564,87942,,58393488
2015,EZE,ATL,DL,0,215,5014,626,365,78504,,393619056
2015,EZE,BAQ,AR,0,170,3330,450,2,340,,1132200
2015,EZE,BCN,AR,0,280,6507,760,227,63528,,413376696
2015,EZE,BOG,AR,0,274,2911,385,201,55000,,160105000
2015,EZE,BOG,AV,0,251,2911,386,209,52448,,152676128
2015,EZE,BPS,AR,0,170,1748,235,23,3910,,6834680
2015,EZE,BPS,LA,0,156,1748,250,1,156,,272688
2015,EZE,BRC,AR,0,157,812,140,519,81432,,66122784
2015,EZE,BRC,LA,0,156,812,145,49,7620,,6187440
2015,EZE,BSB,AR,0,96,1464,210,219,21024,,30779136
2015,EZE,BSB,G3,0,170,1464,234,105,17850,,26132400
2015,EZE,BSB,JJ,0,158,1464,211,101,15996,,23418144
2015,EZE,CCC,CU,0,261,4162,525,52,13572,,56486664
2015,EZE,CCS,AR,0,170,3184,425,334,56780,,180787520
2015,EZE,CCS,V0,0,297,3184,420,160,47459,,151109456
2015,EZE,CDG,AF,0,253,6892,779,365,92227,,635628484
2015,EZE,CNF,AR,0,97,1374,190,206,19902,,27345348
2015,EZE,COR,AR,0,153,407,90,468,71670,,29169690
2015,EZE,CPC,AR,0,129,779,140,6,776,,604504
2015,EZE,CRD,AR,0,161,889,147,18,2906,,2583434
2015,EZE,CUN,AR,0,280,4281,541,175,49000,,209769000
2015,EZE,CWB,AR,0,96,850,132,22,2112,,1795200
2015,EZE,CWB,G3,0,170,850,140,202,34340,,29189000
2015,EZE,DFW,AA,0,248,5298,661,333,82647,,437863806
2015,EZE,EQS,AR,0,96,876,153,5,480,,420480
2015,EZE,FCO,AR,0,280,6927,815,189,52904,,366466008
2015,EZE,FCO,AZ,0,293,6927,779,365,106945,,740808015
2015,EZE,FLN,G3,0,170,768,118,365,62050,,47654400
2015,EZE,FMA,AR,0,96,595,105,3,288,,171360
2015,EZE,FOR,G3,0,170,2498,324,52,8840,,22082320
2015,EZE,FRA,LH,0,362,7142,800,361,130682,,933330844
2015,EZE,FTE,AR,0,163,1265,200,416,67626,,85546890
2015,EZE,FTE,LA,0,156,1265,205,44,6864,,8682960
2015,EZE,GIG,AR,0,147,1240,180,605,88656,,109933440
2015,EZE,GIG,EK,0,296,1240,171,365,108178,,134140720
2015,EZE,GIG,G3,0,166,1240,183,261,43356,,53761440
2015,EZE,GIG,JJ,0,169,1240,182,321,54204,,67212960
2015,EZE,GIG,PZ,0,156,1240,183,183,28524,,35369760
2015,EZE,GRU,4M,0,150,1070,220,2,300,,321000
2015,EZE,GRU,AR,0,97,1070,165,230,22258,,23816060
2015,EZE,GRU,G3,0,170,1070,165,677,115038,,123090660
2015,EZE,GRU,JJ,0,187,1070,171,549,102503,,109678210
2015,EZE,GRU,LA,0,157,1070,162,687,107628,,115161960
2015,EZE,GRU,PZ,0,156,1070,172,181,28236,,30212520
2015,EZE,GRU,QR,0,259,1070,157,366,94794,,101429580
2015,EZE,GRU,TK,0,337,1070,167,365,123005,,131615350
2015,EZE,GYE,LA,0,136,2640,375,62,8432,,22260480
2015,EZE,IAH,UA,0,199,5075,634,365,72624,,368566800
2015,EZE,IGR,AR,0,156,672,115,355,55360,,37201920
2015,EZE,IGR,LA,0,156,672,110,1,156,,104832
2015,EZE,JFK,AA,0,247,5299,650,365,90155,,477731345
2015,EZE,JFK,AR,0,264,5299,664,357,94248,,499420152
2015,EZE,JUJ,AR,0,103,820,135,7,724,,593680
2015,EZE,LHR,AR,0,280,6916,865,18,5040,,34856640
2015,EZE,LHR,BA,0,297,6916,799,306,90882,,628539912
2015,EZE,LIM,AR,0,169,1957,296,365,61852,,121044364
2015,EZE,LIM,AV,0,217,1957,283,735,159216,,311585712
2015,EZE,LIM,LA,0,194,1957,293,1101,213434,,417690338
2015,EZE,LUQ,AR,0,96,459,90,1,96,,44064
2015,EZE,MAD,AR,0,272,6263,735,356,96992,,607460896
2015,EZE,MAD,IB,0,329,6263,721,686,225941,,1415068483
2015,EZE,MAD,UX,0,299,6263,741,367,109733,,687257779
2015,EZE,MDZ,AR,0,96,603,118,343,32928,,19855584
2015,EZE,MEX,AM,0,217,4593,607,458,99269,,455942517
2015,EZE,MIA,4M,0,221,4420,565,365,80665,,356539300
2015,EZE,MIA,AA,0,247,4420,554,754,186238,,823171960
2015,EZE,MIA,AR,0,270,4420,550,691,186872,,825974240
2015,EZE,MVD,5Q,0,46,142,50,90,4140,,587880
2015,EZE,MVD,AF,0,253,142,50,362,91430,,12983060
2015,EZE,MVD,AR,0,96,142,53,385,37012,,5255704
2015,EZE,NAT,G3,0,170,2490,310,25,4250,,10582500
2015,EZE,POA,AR,0,98,543,95,308,30224,,16411632
2015,EZE,POA,G3,0,163,543,96,366,59646,,32387778
2015,EZE,PTY,CM,0,155,3322,440,886,137330,,456210260
2015,EZE,PUJ,4M,0,221,3742,470,52,11492,,43003064
2015,EZE,REC,JJ,0,166,2374,305,49,8124,,19286376
2015,EZE,REL,AR,0,162,681,120,204,32982,,22460742
2015,EZE,RES,AR,0,96,509,87,2,192,,97728
2015,EZE,RGA,AR,0,146,1382,210,126,18388,,25412216
2015,EZE,RGL,AR,0,148,1276,195,1,148,,188848
2015,EZE,ROS,AR,0,97,184,50,347,33780,,6215520
2015,EZE,SCL,AC,0,260,707,136,262,68054,,48114178
2015,EZE,SCL,AR,0,101,707,135,550,55534,,39262538
2015,EZE,SCL,H2,0,124,707,139,938,116312,,82232584
2015,EZE,SCL,KL,0,425,707,130,195,82875,,58592625
2015,EZE,SCL,LA,0,164,707,163,2403,394171,,278678897
2015,EZE,SDE,AR,0,122,594,100,2,244,,144936
2015,EZE,SLA,AR,0,148,803,135,1,148,,118844
2015,EZE,SNU,CU,0,262,4198,535,2,524,,2199752
2015,EZE,SSA,AR,0,166,1971,265,331,55060,,108523260
2015,EZE,SSA,G3,0,170,1971,262,65,11050,,21779550
2015,EZE,TUC,AR,0,96,674,115,1,96,,64704
2015,EZE,UAQ,AR,0,96,613,110,2,192,,117696
2015,EZE,UIO,EQ,0,145,2719,354,367,53254,,144797626
2015,EZE,USH,AR,0,262,1459,215,274,71692,,104598628
2015,EZE,USH,LA,0,156,1459,225,5,780,,1138020
2015,EZE,VVI,AR,0,148,1219,185,268,39570,,48235830
2015,EZE,VVI,OB,0,125,1219,170,468,58416,,71209104
2015,FBE,XAP,NHG,0,19,78,28,179,3401,,265278
2015,FDF,ANU,3S,0,46,183,60,4,184,,33672
2015,FDF,BGI,LI,0,46,145,50,157,7222,,1047190
2015,FDF,BOS,DY,0,186,2007,280,8,1488,,2986416
2015,FDF,BWI,DY,0,186,1945,270,8,1488,,2894160
2015,FDF,CAY,AF,0,155,894,128,504,77958,,69694452
2015,FDF,CDG,SE,0,363,4265,502,52,18899,,80604235
2015,FDF,HAV,CU,0,175,1512,260,365,63892,,96604704
2015,FDF,JFK,DY,0,186,1956,295,12,2232,,4365792
2015,FDF,MIA,AA,0,92,1466,223,166,15280,,22400480
2015,FDF,MXP,IG,0,253,4523,560,3,759,,3432957
2015,FDF,ORY,AF,0,303,4254,481,492,149076,,634169304
2015,FDF,ORY,SS,0,408,4254,499,339,138265,,588179310
2015,FDF,ORY,TX,0,355,4254,498,545,193442,,822902268
2015,FDF,PTP,3S,0,50,120,46,2501,124406,,14928720
2015,FDF,PTP,AF,0,154,120,38,488,75324,,9038880
2015,FDF,PTP,TX,0,70,120,45,2514,175996,,21119520
2015,FDF,SJU,3S,0,46,424,130,1,46,,19504
2015,FDF,SJU,BB,0,34,424,120,155,5270,,2234480
2015,FDF,SLU,3S,0,46,39,25,184,8464,,330096
2015,FDF,SLU,LI,0,46,39,25,208,9568,,373152
2015,FDF,SLU,TX,0,70,39,20,176,12324,,480636
2015,FDF,YUL,AC,0,122,2258,320,88,10746,,24264468
2015,FDF,YUL,TS,0,126,2258,302,10,1260,,2845080
2015,FEC,CNF,AD,0,116,613,109,116,13424,,8228912
2015,FEC,SSA,AD,0,70,62,36,9,630,,39060
2015,FEC,VCP,AD,0,106,921,140,90,9540,,8786340
2015,FEC,VDC,AD,0,70,225,75,5,350,,78750
2015,FEN,NAT,AD,0,70,242,70,364,25480,,6166160
2015,FEN,REC,AD,0,94,341,73,737,69302,,23631982
2015,FEN,REC,G3,0,144,341,65,417,60048,,20476368
2015,FLA,ACR,9R,0,17,265,94,29,493,,130645
2015,FLA,BOG,9R,0,49,236,79,633,30912,,7295232
2015,FLA,BOG,AV,0,72,236,90,365,26280,,6202080
2015,FLA,LQM,9R,0,21,132,56,220,4581,,604692
2015,FLA,SVI,9R,0,17,67,39,29,493,,33031
2015,FLN,AEP,AR,0,140,751,130,144,20116,,15107116
2015,FLN,BSB,G3,0,162,815,127,180,29170,,23773550
2015,FLN,BSB,JJ,0,162,815,132,522,84514,,68878910
2015,FLN,BSB,O6,0,158,815,135,353,55626,,45335190
2015,FLN,CGH,G3,0,158,303,66,2159,340692,,103229676
2015,FLN,CGH,JJ,0,151,303,67,1644,247740,,75065220
2015,FLN,CGH,O6,0,132,303,75,100,13153,,3985359
2015,FLN,CNF,AD,0,110,625,130,3,330,,206250
2015,FLN,CNF,JJ,0,174,625,98,4,696,,435000
2015,FLN,COR,AR,0,96,973,150,9,864,,840672
2015,FLN,CWB,AD,0,70,153,65,27,1890,,289170
2015,FLN,EZE,G3,0,170,768,128,365,62050,,47654400
2015,FLN,GIG,G3,0,166,471,101,327,54368,,25607328
2015,FLN,GIG,JJ,0,168,471,90,755,127068,,59849028
2015,FLN,GIG,O6,0,159,471,86,362,57390,,27030690
2015,FLN,GRU,AD,0,116,320,81,73,8458,,2706560
2015,FLN,GRU,G3,0,160,320,72,1865,298538,,95532160
2015,FLN,GRU,JJ,0,166,320,78,1216,201730,,64553600
2015,FLN,GRU,O6,0,157,320,72,1083,169882,,54362240
2015,FLN,IGU,AD,0,70,394,120,4,280,,110320
2015,FLN,LDB,AD,0,70,339,100,3,210,,71190
2015,FLN,MGF,AD,0,70,361,105,4,280,,101080
2015,FLN,PFB,AD,0,70,234,70,4,280,,65520
2015,FLN,POA,AD,0,107,225,65,291,31026,,6980850
2015,FLN,POA,G3,0,160,225,59,1394,223668,,50325300
2015,FLN,POA,O6,0,162,225,63,148,23976,,5394600
2015,FLN,SCL,LA,0,150,1378,230,39,5852,,8064056
2015,FLN,SDU,AD,0,108,470,92,298,32104,,15088880
2015,FLN,SDU,G3,0,168,470,76,45,7546,,3546620
2015,FLN,VCP,AD,0,115,333,76,1438,164800,,54878400
2015,FLN,XAP,G3,0,144,255,60,664,95616,,24382080
2015,FLN,XAP,O6,0,157,255,57,715,111928,,28541640
2015,FMA,AEP,AR,0,96,576,90,614,59204,,34101504
2015,FMA,EZE,AR,0,96,595,90,1,96,,57120
2015,FOR,BEL,AD,0,118,706,118,361,42598,,30074188
2015,FOR,BEL,G3,0,158,706,114,698,110262,,77844972
2015,FOR,BEL,JJ,0,172,706,114,704,120770,,85263620
2015,FOR,BOG,O6,0,132,2525,348,52,6856,,17311400
2015,FOR,BSB,G3,0,166,1051,157,840,139394,,146503094
2015,FOR,BSB,JJ,0,201,1051,163,1083,217526,,228619826
2015,FOR,BSB,O6,0,158,1051,165,365,57616,,60554416
2015,FOR,CGB,G3,0,170,1450,195,7,1190,,1725500
2015,FOR,CNF,AD,0,116,1155,172,201,23346,,26964630
2015,FOR,CNF,G3,0,168,1155,162,60,10070,,11630850
2015,FOR,CNF,JJ,0,174,1155,162,4,696,,803880
2015,FOR,CWB,G3,0,165,1659,225,26,4290,,7117110
2015,FOR,EZE,G3,0,170,2498,335,52,8840,,22082320
2015,FOR,FRA,DE,0,270,4646,568,52,14040,,65229840
2015,FOR,GIG,G3,0,163,1351,207,581,94792,,128063992
2015,FOR,GIG,JJ,0,187,1351,192,1412,264322,,357099022
2015,FOR,GIG,O6,0,160,1351,197,364,58206,,78636306
2015,FOR,GRU,AD,0,118,1457,215,26,3068,,4470076
2015,FOR,GRU,G3,0,168,1457,214,1451,243342,,354549294
2015,FOR,GRU,JJ,0,218,1457,210,2167,472488,,688415016
2015,FOR,GRU,O6,0,152,1457,218,1470,222936,,324817752
2015,FOR,JDO,O6,0,120,243,52,722,86640,,21053520
2015,FOR,JPA,AD,0,70,337,93,367,25690,,8657530
2015,FOR,LIS,TP,0,263,3483,425,345,90746,,316068318
2015,FOR,MAO,G3,0,170,1484,204,132,22440,,33300960
2015,FOR,MAO,JJ,0,167,1484,203,292,48746,,72339064
2015,FOR,MIA,JJ,0,214,3459,442,52,11110,,38429490
2015,FOR,MXP,IG,0,253,4469,550,31,7843,,35050367
2015,FOR,NAT,AD,0,82,257,81,83,6794,,1746058
2015,FOR,NAT,G3,0,170,257,65,956,162286,,41707502
2015,FOR,NAT,IG,0,253,257,70,3,759,,195063
2015,FOR,NAT,JJ,0,220,257,56,356,78320,,20128240
2015,FOR,PHB,AD,0,70,228,66,149,10430,,2378040
2015,FOR,POA,G3,0,170,1990,260,6,1020,,2029800
2015,FOR,RAI,VR,0,205,1650,236,42,8605,,14198250
2015,FOR,REC,AD,0,114,389,79,794,90512,,35209168
2015,FOR,REC,G3,0,164,389,77,1815,297058,,115555562
2015,FOR,REC,JJ,0,170,389,71,881,150040,,58365560
2015,FOR,SID,VR,0,197,1770,254,12,2360,,4177200
2015,FOR,SLZ,AD,0,83,402,103,318,26388,,10607976
2015,FOR,SLZ,G3,0,170,402,72,1095,185838,,74706876
2015,FOR,SLZ,JJ,0,193,402,83,629,121176,,48712752
2015,FOR,SSA,G3,0,170,630,104,724,122898,,77425740
